"","chamber","id","datetimeFM","deltadiff","xsi","DELTA","del13_samp","del13_ref","FluxH2O","FluxCO2","datetime","date","VPDair","period","WUE","PAR","RefCO2","TAref","Tair_al","RH_al","campaign","day","month","flux_campaign","fluxC_gfm","fluxCO2_fm","fluxCO2_umols","temp"
"902","10","5-1",2014-03-22 14:00:00,-2.28637733333337,-44.4892515239577,114.662807190872,-11.1647366666667,-8.87835933333333,0.025517039000988,0.0499802455306053,2014-03-22 13:49:00,2014-03-22,2.25213148336655,"Day",1.95870083236029,1255.80004882812,391,30.5799999237061,32.3725814819336,53.6197967529297,5,1,"March",5,0.539786651730537,0.0449822209775448,4.99802455306053e-05,"elevated"
"903","10","5-1",2014-03-22 14:15:00,-2.2297115,-48.562587107794,122.954827039782,-11.066265,-8.8365535,0.0133551340550184,0.0340147390961647,2014-03-22 14:04:00,2014-03-22,1.91270620944602,"Day",2.54694104574585,532.799987792969,391,29.1599998474121,30.9325904846191,57.261589050293,5,1,"March",5,0.367359182238579,0.0306132651865482,3.40147390961647e-05,"elevated"
"904","10","5-1",2014-03-22 14:30:00,-2.38194233333333,-33.272460292082,87.131968303143,-11.17167,-8.78972766666667,0.0102382590994239,0.0390864573419094,2014-03-22 14:19:00,2014-03-22,2.00152937266294,"Day",3.81768589389468,483.799987792969,389.899993896484,29,31.3615703582764,56.3547248840332,5,1,"March",5,0.422133739292622,0.0351778116077185,3.90864573419094e-05,"elevated"
"905","10","5-1",2014-03-22 14:45:00,-2.26761225,-35.5590952593234,88.7663772644722,-10.97857,-8.71095775,0.0134696867316961,0.0504778884351254,2014-03-22 14:34:00,2014-03-22,2.17521915843674,"Day",3.74751762536122,1151.19995117188,389.899993896484,29.1599998474121,32.7819175720215,56.2236938476562,5,1,"March",5,0.545161195099354,0.0454300995916129,5.04778884351254e-05,"elevated"
"906","10","5-1",2014-03-22 15:00:00,-2.1294095,-36.930602581131,86.3889701645387,-11.0538775,-8.924468,0.00303003028966486,0.0583081245422363,2014-03-22 14:49:00,2014-03-22,2.15583014952071,"Day",19.2434130909911,1138.59997558594,388.700012207031,30.2199993133545,31.9479427337646,54.5260848999023,5,1,"March",5,0.629727745056152,0.0524773120880127,5.83081245422363e-05,"elevated"
"907","10","5-1",2014-03-22 15:15:00,-2.2605720833333,-27.0498212531623,65.8986500409579,-10.9411033333333,-8.68053125,0.0081268223002553,0.0218322016298771,2014-03-22 15:04:00,2014-03-22,1.87926427222614,"Day",2.68643767800746,310,389.899993896484,28.2399997711182,30.6636085510254,57.3598709106445,5,1,"March",5,0.235787777602673,0.0196489814668894,2.18322016298771e-05,"elevated"
"908","10","5-1",2014-03-22 15:30:00,-2.07162083333333,-33.9489870786365,76.5126196204657,-10.4832625,-8.41164166666667,0.00294561614282429,0.0015641909558326,2014-03-22 15:19:00,2014-03-22,1.8680009700353,"Day",0.531023351309053,120.800003051758,391,27.8400001525879,29.8592987060547,55.618278503418,5,1,"March",5,0.0168932623229921,0.00140777186024934,1.5641909558326e-06,"elevated"
"909","10","5-1",2014-03-22 15:45:00,-1.958396,-32.6869450036301,69.1665987772114,-10.48175,-8.523354,0.0049330135807395,-0.000546574301552027,2014-03-22 15:34:00,2014-03-22,1.77281863916697,"Day",-0.110799269575514,146.600006103516,392.200012207031,26.7600002288818,29.200309753418,56.251335144043,5,1,"March",5,-0.00590300245676189,-0.000491916871396824,-5.46574301552027e-07,"elevated"
"910","10","5-1",2014-03-22 16:00:00,-2.1494035,-31.470205626111,73.3946690581869,-10.7354425,-8.586039,0.0129192061722279,0.0242528561502695,2014-03-22 15:49:00,2014-03-22,1.40446935167953,"Day",1.87727139167462,349.399993896484,392.200012207031,25.7199993133545,28.6287803649902,64.1766662597656,5,1,"March",5,0.261930846422911,0.0218275705352425,2.42528561502695e-05,"elevated"
"911","10","5-1",2014-03-22 16:15:00,-2.0358293333333,-28.8949979968494,63.2240325828283,-10.7487033333333,-8.712874,0.0121458619832993,0.0392256006598473,2014-03-22 16:04:00,2014-03-22,1.09864381305679,"Day",3.22954440893393,313.799987792969,389.899993896484,25.7199993133545,28.2034339904785,71.2768020629883,5,1,"March",5,0.423636487126351,0.0353030405938626,3.92256006598473e-05,"elevated"
"912","10","5-1",2014-03-22 16:30:00,-1.72625225,-33.2098199697455,61.4971973873257,-10.45783,-8.73157775,0.0052270763553679,0.0266102906316519,2014-03-22 16:19:00,2014-03-22,1.06560189131037,"Day",5.09085554189861,250.399993896484,388.700012207031,25.7999992370605,27.9573669433594,71.7388763427734,5,1,"March",5,0.287391138821841,0.0239492615684867,2.66102906316519e-05,"elevated"
"913","10","5-1",2014-03-22 16:45:00,-1.23227433333333,-50.4051058580077,66.9423883414038,-10.03076,-8.79848566666667,0.00650538317859173,0.0210408121347427,2014-03-22 16:34:00,2014-03-22,1.0060396231601,"Day",3.23436937642428,222.199996948242,388.700012207031,25.3400001525879,27.8895034790039,73.2128448486328,5,1,"March",5,0.227240771055221,0.0189367309212684,2.10408121347427e-05,"elevated"
"914","10","5-1",2014-03-22 17:00:00,-1.09045375,-56.7038092993311,66.6019352583245,-9.77245175,-8.681998,0.0064247758127749,0.0144268367439508,2014-03-22 16:49:00,2014-03-22,0.877300581739166,"Day",2.24550041345642,193.199996948242,388.700012207031,25.0400009155273,27.3734683990479,75.9261627197266,5,1,"March",5,0.155809836834669,0.0129841530695557,1.44268367439508e-05,"elevated"
"915","10","5-1",2014-03-22 17:15:00,-1.35607466666667,-32.6298716637478,46.7851601292461,-9.96988466666667,-8.61381,0.00513920234516263,0.0131098302081227,2014-03-22 17:04:00,2014-03-22,0.76548422395221,"Day",2.55094649473427,175.399993896484,391,24.2000007629395,26.792064666748,78.26611328125,5,1,"March",5,0.141586166247725,0.0117988471873104,1.31098302081227e-05,"elevated"
"916","10","5-1",2014-03-22 17:30:00,-1.335529,-28.3890577891139,39.822085971445,-9.9905645,-8.6550355,0.00535782286897302,0.00796461384743452,2014-03-22 17:19:00,2014-03-22,0.713473032202304,"Day",1.48653922352628,125.599998474121,392.200012207031,23.9599990844727,26.3808326721191,79.2465972900391,5,1,"March",5,0.0860178295522928,0.00716815246269107,7.96461384743452e-06,"elevated"
"917","10","5-1",2014-03-22 17:45:00,-1.39564766666666,-29.194346866356,42.9145287680189,-9.80910833333333,-8.41346066666667,0.00475656287744641,0.000568311428651214,2014-03-22 17:34:00,2014-03-22,0.723433771174541,"Day",0.119479431533619,77,395.700012207031,23.7800006866455,26.3669338226318,78.9396133422852,5,1,"March",5,0.00613776342943311,0.000511480285786093,5.68311428651214e-07,"elevated"
"918","10","5-1",2014-03-22 18:00:00,-1.139456,-41.9131655402442,50.6711315240573,-9.72863875,-8.58918275,0.00409232033416629,-0.00933854468166828,2014-03-22 17:49:00,2014-03-22,0.690009497050543,"Day",-2.28196815476587,31.3999996185303,395.700012207031,23.4400005340576,25.9786834716797,79.4469146728516,5,1,"March",5,-0.100856282562017,-0.00840469021350145,-9.33854468166828e-06,"elevated"
"919","10","5-1",2014-03-22 18:15:00,-1.17665766666667,-36.7618379612591,45.6783877259902,-9.773121,-8.59646333333333,0.00497707584872842,-0.0170894600450993,2014-03-22 18:04:00,2014-03-22,0.767138432879148,"Night",-3.4336346410042,4.80000019073486,408.600006103516,23.7600002288818,26.4153213500977,77.7308959960938,5,1,"March",5,-0.184566168487072,-0.0153805140405894,-1.70894600450993e-05,"elevated"
"920","10","5-1",2014-03-22 18:30:00,-1.04267366666667,-34.0881958770027,37.231870329185,-9.82166166666667,-8.778988,0.00372791686095297,-0.0125964116305113,2014-03-22 18:19:00,2014-03-22,0.775490044641163,"Night",-3.37894113531578,0,407.5,23.8400001525879,26.3368759155273,77.3841247558594,5,1,"March",5,-0.136041245609522,-0.0113367704674602,-1.25964116305113e-05,"elevated"
"921","10","5-1",2014-03-22 18:45:00,-0.957522750000001,-34.7594670255268,34.7806929494411,-9.7786255,-8.82110275,0.00276518333703279,-0.0147752808406949,2014-03-22 18:34:00,2014-03-22,0.671530334942572,"Night",-5.34332774352302,0,414.5,23.0599994659424,25.5599822998047,79.4951934814453,5,1,"March",5,-0.159573033079505,-0.0132977527566254,-1.47752808406949e-05,"elevated"
"922","10","5-1",2014-03-22 19:00:00,-0.517417999999999,-138.600140296761,78.0841378603487,-9.86357066666667,-9.34615266666667,0.00366832013241947,-0.0195057075470686,2014-03-22 18:49:00,2014-03-22,0.692770414715588,"Night",-5.31734059268253,0,414.5,23.0599994659424,25.6348876953125,78.9403839111328,5,1,"March",5,-0.210661641508341,-0.0175551367923617,-1.95057075470686e-05,"elevated"
"923","10","5-1",2014-03-22 19:15:00,-0.771690750000001,-47.9281631235196,38.8048543455558,-9.89331675,-9.121626,0.00409975741058588,-0.00974119454622269,2014-03-22 19:04:00,2014-03-22,0.81792750739231,"Night",-2.3760416948257,0,409.799987792969,23.7000007629395,26.3124694824219,76.1121520996094,5,1,"March",5,-0.105204901099205,-0.00876707509160042,-9.74119454622269e-06,"elevated"
"924","10","5-1",2014-03-22 19:30:00,-0.643800666666669,-40.1393778545327,26.8009462912957,-9.94757766666667,-9.303777,0.00224755122326314,-0.0150233069434762,2014-03-22 19:19:00,2014-03-22,0.751269384224239,"Night",-6.68430013428765,0,414.5,23.2399997711182,25.7493305206299,77.31640625,5,1,"March",5,-0.162251714989543,-0.0135209762491286,-1.50233069434762e-05,"elevated"
"925","10","5-1",2014-03-22 19:45:00,-0.3736845,226.696331330156,-78.8182788432211,-9.92535,-9.5516655,0.000931067392230034,-0.0163362082093954,2014-03-22 19:34:00,2014-03-22,0.570927717964366,"Night",-17.5456775156393,0,413.299987792969,22.5599994659424,24.3916854858398,81.3104248046875,5,1,"March",5,-0.17643104866147,-0.0147025873884559,-1.63362082093954e-05,"elevated"
"926","10","5-1",2014-03-22 20:00:00,-0.82986166666667,-22.5711105072199,19.2898254002699,-10.244273,-9.41441133333333,0.000183666721568443,-0.00574263231828809,2014-03-22 19:49:00,2014-03-22,0.425771010758231,"Night",-31.2665912978041,0,408.600006103516,20.7000007629395,22.9771423339844,84.8240051269531,5,1,"March",5,-0.0620204290375114,-0.00516836908645928,-5.74263231828809e-06,"elevated"
"927","10","5-1",2014-03-22 20:15:00,-0.932638749999999,-19.916118063778,19.1241710012602,-10.1653975,-9.23275875,0.00140922807622701,-0.00629759533330798,2014-03-22 20:04:00,2014-03-22,0.403253218500164,"Night",-4.46882618899335,0,406.299987792969,20.1000003814697,22.5963249206543,85.2911529541016,5,1,"March",5,-0.0680140295997262,-0.00566783579997718,-6.29759533330798e-06,"elevated"
"928","10","5-1",2014-03-22 20:30:00,-0.5021186666667,-73.2372251127752,38.5831875051198,-10.1225466666667,-9.620428,0.00186739722266793,-0.0103227831423283,2014-03-22 20:19:00,2014-03-22,0.381230153334067,"Night",-5.5278989478094,0,412.200012207031,19.9200000762939,22.3884792327881,85.9178466796875,5,1,"March",5,-0.111486057937146,-0.00929050482809547,-1.03227831423283e-05,"elevated"
"929","10","5-1",2014-03-22 20:45:00,-0.915645749999999,-17.3053748972322,16.2684832759246,-10.1488585,-9.23321275,0.00175739533733577,-0.0095449723303318,2014-03-22 20:34:00,2014-03-22,0.358884074247611,"Night",-5.43131765946421,0,416.899993896484,19.6200008392334,22.0751247406006,86.4881134033203,5,1,"March",5,-0.103085701167583,-0.00859047509729862,-9.5449723303318e-06,"elevated"
"930","10","5-1",2014-03-22 21:00:00,-1.079208,-14.4717229022222,16.0285885186667,-9.99806733333333,-8.91885933333333,0.00117153476458043,-0.00921289809048176,2014-03-22 20:49:00,2014-03-22,0.355710243776817,"Night",-7.86395621284124,0,419.200012207031,19.4400005340576,21.8777198791504,86.4454650878906,5,1,"March",5,-0.099499299377203,-0.00829160828143358,-9.21289809048176e-06,"elevated"
"931","10","5-1",2014-03-22 21:15:00,-0.822042000000001,-17.6938784459281,14.9098708263968,-9.919192,-9.09715,0.00146296806633472,-0.010317986831069,2014-03-22 21:04:00,2014-03-22,0.35997811559704,"Night",-7.05277652226502,0,415.700012207031,19.3600006103516,21.7999286651611,86.2175598144531,5,1,"March",5,-0.111434257775545,-0.0092861881479621,-1.0317986831069e-05,"elevated"
"932","10","5-1",2014-03-22 21:30:00,-0.700797833333331,-34.6791840558055,25.1701649186588,-10.1451425,-9.44434466666667,0.0017931810580194,-0.00695001939311624,2014-03-22 21:19:00,2014-03-22,0.368378953764138,"Night",-3.87580459989504,0,418,19.3199996948242,21.8161735534668,85.9098968505859,5,1,"March",5,-0.0750602094456554,-0.00625501745380462,-6.95001939311624e-06,"elevated"
"933","10","5-1",2014-03-22 21:45:00,-0.749801000000001,-27.1693681058575,21.0165179402913,-10.3137,-9.563899,0.00166728196199983,-0.00748046580702066,2014-03-22 21:34:00,2014-03-22,0.381174923180822,"Night",-4.48662312525001,0,427.399993896484,19.2800006866455,21.8355178833008,85.4376678466797,5,1,"March",5,-0.0807890307158231,-0.00673241922631859,-7.48046580702066e-06,"elevated"
"934","10","5-1",2014-03-22 22:00:00,-0.762105500000001,-25.8406085238743,20.3034943957731,-10.3618775,-9.599772,0.00158342160284519,-0.0148703306913376,2014-03-22 21:49:00,2014-03-22,0.343644300053774,"Night",-9.39126424991148,0,425.100006103516,18.9400005340576,21.4506607055664,86.5590057373047,5,1,"March",5,-0.160599571466446,-0.0133832976222038,-1.48703306913376e-05,"elevated"
"935","10","5-1",2014-03-22 22:15:00,-0.803697333333329,-20.4665807285884,16.902457974013,-10.38276,-9.57906266666667,0.00169294851366431,-0.00953312870115042,2014-03-22 22:04:00,2014-03-22,0.37029235935913,"Night",-5.6310801091738,0,425.100006103516,19.2199993133545,21.6436500549316,85.6866760253906,5,1,"March",5,-0.102957789972425,-0.00857981583103538,-9.53312870115042e-06,"elevated"
"936","10","5-1",2014-03-22 22:30:00,-0.895041000000001,-20.6075701032294,18.9910882451425,-10.330355,-9.435314,0.00109762023203075,-0.00846640300005674,2014-03-22 22:19:00,2014-03-22,0.34265113469679,"Night",-7.71341740338799,0,429.799987792969,18.8600006103516,21.3606033325195,86.5237426757812,5,1,"March",5,-0.0914371524006128,-0.00761976270005107,-8.46640300005674e-06,"elevated"
"937","10","5-1",2014-03-22 22:45:00,-0.61127099999997,-59.0214281673042,37.8350213604101,-10.3586233333333,-9.74735233333333,0.00152883934788406,-0.00621817307546735,2014-03-22 22:34:00,2014-03-22,0.340259112328111,"Night",-4.06725080962458,0,427.399993896484,18.7600002288818,21.2700748443604,86.5433807373047,5,1,"March",5,-0.0671562692150474,-0.00559635576792062,-6.21817307546735e-06,"elevated"
"938","10","5-1",2014-03-22 23:00:00,-0.684321499999999,-30.0135701473268,21.1938860320994,-10.36407,-9.6797485,0.00084786512888968,-0.00494498526677489,2014-03-22 22:49:00,2014-03-22,0.3378208828511,"Night",-5.83227815165672,0,420.399993896484,18.6399993896484,21.0933380126953,86.4941864013672,5,1,"March",5,-0.0534058408811688,-0.0044504867400974,-4.94498526677489e-06,"elevated"
"939","10","5-1",2014-03-22 23:15:00,-0.6349363333333,-27.4264658199149,17.9101887615856,-10.2868833333333,-9.651947,0.00105671724304557,-0.00222214171662927,2014-03-22 23:04:00,2014-03-22,0.339478359510713,"Night",-2.10287258133957,0,418,18.5599994659424,21.0054969787598,86.3545227050781,5,1,"March",5,-0.0239991305395961,-0.00199992754496634,-2.22214171662927e-06,"elevated"
"940","10","5-1",2014-03-22 23:30:00,-0.57426375,-26.5513223247336,15.6473468426075,-10.3086225,-9.73435875,0.000861536886077374,-0.0234946571290493,2014-03-22 23:19:00,2014-03-22,0.327714902794163,"Night",-27.2706340363693,0,453.299987792969,18.3600006103516,20.7791786193848,86.6428070068359,5,1,"March",5,-0.253742296993732,-0.0211451914161444,-2.34946571290493e-05,"elevated"
"941","10","5-1",2014-03-22 23:45:00,-0.77912433333333,-17.9318353219475,14.3186014517465,-10.29606,-9.51693566666667,0.000993278110399842,-0.00833367742598057,2014-03-22 23:34:00,2014-03-22,0.343334828602534,"Night",-8.39007458105149,0,447.399993896484,18.2999992370605,20.7876205444336,86.013427734375,5,1,"March",5,-0.0900037162005902,-0.00750030968338251,-8.33367742598057e-06,"elevated"
"942","10","5-1",2014-03-23 00:00:00,-0.701001499999999,-19.42399941479,13.9497547110776,-10.29112,-9.5901185,0.000872111937496811,-0.0102813132107258,2014-03-22 23:49:00,2014-03-22,0.331601392974801,"Night",-11.788983464939,0,454.399993896484,18.0400009155273,20.5766162872314,86.3147583007812,5,1,"March",5,-0.111038182675839,-0.00925318188965322,-1.02813132107258e-05,"elevated"
"943","10","5-1",2014-03-23 00:15:00,-0.448710999999969,-101.378349087326,48.178886005405,-10.3295933333333,-9.88088233333333,NA,-0.00528262834995985,2014-03-23 00:04:00,2014-03-23,0.323875400820852,"Night",NA,0,450.899993896484,18.2199993133545,20.8701190948486,86.872932434082,5,1,"March",5,-0.0570523861795664,-0.00475436551496387,-5.28262834995985e-06,"elevated"
"944","10","5-1",2014-03-23 00:30:00,-0.518435250000001,-66.8325086336987,36.2822366551799,-10.3849575,-9.86652225,0.00278742681257427,-0.0152344675734639,2014-03-23 00:19:00,2014-03-23,0.325395947691705,"Night",-5.46542334483554,0,465,18.6000003814697,21.2805290222168,87.1394348144531,5,1,"March",5,-0.16453224979341,-0.0137110208161175,-1.52344675734639e-05,"elevated"
"945","10","5-1",2014-03-23 00:45:00,-0.62191566666667,-21.841610730983,13.9201094042874,-10.58783,-9.96591433333333,0.00256616668775678,-0.00816727243363857,2014-03-23 00:34:00,2014-03-23,0.330261242837595,"Night",-3.18267417023405,0,466.200012207031,18.9599990844727,21.5838279724121,87.1872711181641,5,1,"March",5,-0.0882065422832965,-0.00735054519027471,-8.16727243363857e-06,"elevated"
"946","10","5-1",2014-03-23 01:00:00,-0.165236666666601,-812.140163914665,156.942752090603,-10.7455333333333,-10.5802966666667,0.00213855784386396,-0.0142930941656232,2014-03-23 00:49:00,2014-03-23,0.329103561371704,"Night",-6.68352002104292,0,463.799987792969,19.2199993133545,21.798828125,87.3988037109375,5,1,"March",5,-0.154365416988731,-0.0128637847490609,-1.42930941656232e-05,"elevated"
"947","10","5-1",2014-03-23 01:15:00,-0.52209775,-41.9704254997777,22.6523914103712,-10.7429025,-10.22080475,0.00174849817994982,-0.00551871722564101,2014-03-23 01:04:00,2014-03-23,0.328252908559986,"Night",-3.15626134983989,0,460.299987792969,19.3199996948242,21.903039932251,87.5110473632812,5,1,"March",5,-0.0596021460369229,-0.00496684550307691,-5.51871722564101e-06,"elevated"
"948","10","5-1",2014-03-23 01:30:00,-0.23434,70.6122981439786,-16.4556211281527,-10.97686,-10.74252,0.00164443941321224,-0.006534353364259,2014-03-23 01:19:00,2014-03-23,0.32273399392768,"Night",-3.97360541942669,0,456.799987792969,19.3999996185303,21.8895587921143,87.7109222412109,5,1,"March",5,-0.0705710163339972,-0.0058809180278331,-6.534353364259e-06,"elevated"
"949","10","5-1",2014-03-23 01:45:00,-0.4479825,-47.1507280911168,21.8256168874077,-11.0833,-10.6353175,0.00138051714748144,-0.0048498222604394,2014-03-23 01:34:00,2014-03-23,0.334853830139558,"Night",-3.51304746144386,0,452.100006103516,19.4799995422363,21.99880027771,87.3340759277344,5,1,"March",5,-0.0523780804127455,-0.00436484003439546,-4.8498222604394e-06,"elevated"
"950","10","5-1",2014-03-23 02:00:00,-0.631776666666699,-34.7359484500696,22.699707002027,-11.2861366666667,-10.65436,0.00076854758663103,-0.00497250398620963,2014-03-23 01:49:00,2014-03-23,0.3279136428602,"Night",-6.47000143219091,0,449.700012207031,19.2199993133545,21.8333511352539,87.4707946777344,5,1,"March",5,-0.053703043051064,-0.00447525358758867,-4.97250398620963e-06,"elevated"
"951","10","5-1",2014-03-23 02:15:00,-0.802727500000001,-22.1728512488316,18.3314194157929,-11.258565,-10.4558375,0.00170046521816403,-0.01125702355057,2014-03-23 02:04:00,2014-03-23,0.348003610372217,"Night",-6.61996695393987,0,449.700012207031,19.4599990844727,22.1330986022949,86.9439392089844,5,1,"March",5,-0.121575854346156,-0.010131321195513,-1.125702355057e-05,"elevated"
"952","10","5-1",2014-03-23 02:30:00,-0.803213333333401,-19.4430195974935,16.0491415298556,-11.3159466666667,-10.5127333333333,0.00174263038206846,-0.0102827586233616,2014-03-23 02:19:00,2014-03-23,0.34135729811613,"Night",-5.90071120598519,0,453.299987792969,19.6000003814697,22.2000293731689,87.245361328125,5,1,"March",5,-0.111053793132305,-0.00925448276102544,-1.02827586233616e-05,"elevated"
"953","10","5-1",2014-03-23 02:45:00,-0.806547499999999,-17.2897637917785,14.3061265484192,-11.2966725,-10.490125,0.00146772211883217,-0.00791427027434111,2014-03-23 02:34:00,2014-03-23,0.334421581178812,"Night",-5.39221298963477,0,452.100006103516,19.6200008392334,22.2000370025635,87.5045166015625,5,1,"March",5,-0.085474118962884,-0.007122843246907,-7.91427027434111e-06,"elevated"
"954","10","5-1",2014-03-23 03:00:00,-0.764523333333401,-18.128462735328,14.2162082345794,-11.2226866666667,-10.4581633333333,0.00120644003618509,-0.00757370050996542,2014-03-23 02:49:00,2014-03-23,0.344431900726659,"Night",-6.27772643712522,0,453.299987792969,19.7199993133545,22.3071823120117,87.2140960693359,5,1,"March",5,-0.0817959655076265,-0.00681633045896888,-7.57370050996542e-06,"elevated"
"955","10","5-1",2014-03-23 03:15:00,-0.652205,-27.9267934201572,18.7677649229285,-11.2924825,-10.6402775,0.00149303069338202,-0.00986532587558031,2014-03-23 03:04:00,2014-03-23,0.342652842560145,"Night",-6.60758410346762,0,456.799987792969,19.7800006866455,22.3393325805664,87.3049774169922,5,1,"March",5,-0.106545519456267,-0.00887879328802228,-9.86532587558031e-06,"elevated"
"956","10","5-1",2014-03-23 03:30:00,-0.482616666666601,-35.3491188835331,17.5589568520397,-11.3518033333333,-10.8691866666667,0.00108009669929743,-0.00356610189191997,2014-03-23 03:19:00,2014-03-23,0.326171170526812,"Night",-3.3016505783599,0,456.799987792969,19.6599998474121,22.188419342041,87.8041687011719,5,1,"March",5,-0.0385139004327357,-0.00320949170272797,-3.56610189191997e-06,"elevated"
"957","10","5-1",2014-03-23 03:45:00,-0.929570833333299,-17.1218075472022,16.3604491979507,-11.2542433333333,-10.3246725,0.00120432500261813,-0.0124825844541192,2014-03-23 03:34:00,2014-03-23,0.336910098505604,"Night",-10.3647972324603,0,459.100006103516,19.7199993133545,22.3075714111328,87.4936141967773,5,1,"March",5,-0.134811912104487,-0.0112343260087073,-1.24825844541192e-05,"elevated"
"958","10","5-1",2014-03-23 04:00:00,-0.884517499999999,-23.5228508476383,21.4945960286305,-11.2120375,-10.32752,0.00143313501030207,-0.0137787638232112,2014-03-23 03:49:00,2014-03-23,0.360344218653616,"Night",-9.61442133794987,0,467.399993896484,19.8600006103516,22.4983787536621,86.7779083251953,5,1,"March",5,-0.148810649290681,-0.0124008874408901,-1.37787638232112e-05,"elevated"
"959","10","5-1",2014-03-23 04:15:00,-0.756002499999999,-20.5874110032855,15.9940115397981,-11.31326,-10.5572575,0.00125348358415067,-0.0111199356615543,2014-03-23 04:04:00,2014-03-23,0.345360981091562,"Night",-8.87122560052425,0,469.700012207031,19.8199996948242,22.4000244140625,87.2517547607422,5,1,"March",5,-0.120095305144786,-0.0100079420953989,-1.11199356615543e-05,"elevated"
"960","10","5-1",2014-03-23 04:30:00,-0.7480158333333,-19.7356114112982,15.1569402573908,-11.2579025,-10.5098866666667,0.000886583409737796,-0.00462645571678877,2014-03-23 04:19:00,2014-03-23,0.335014811284202,"Night",-5.21829719118817,0,460.299987792969,19.7399997711182,22.3103408813477,87.5660629272461,5,1,"March",5,-0.0499657217413187,-0.00416381014510989,-4.62645571678877e-06,"elevated"
"961","10","5-1",2014-03-23 04:45:00,-0.4298066666667,-49.2197905881219,21.8645876916513,-11.2990166666667,-10.86921,0.00123453373089433,-0.00862746313214302,2014-03-23 04:34:00,2014-03-23,0.345423539490786,"Night",-6.98843856286784,0,456.799987792969,19.7600002288818,22.3583087921143,87.2170791625977,5,1,"March",5,-0.0931766018271446,-0.00776471681892872,-8.62746313214302e-06,"elevated"
"962","10","5-1",2014-03-23 05:00:00,-0.512315000000001,-76.4966649471807,41.278486264684,-11.39522,-10.882905,0.00129952398128808,-0.0143104512244463,2014-03-23 04:49:00,2014-03-23,0.345791368526884,"Night",-11.0120716743233,0,459.100006103516,19.7999992370605,22.3605175018311,87.2051849365234,5,1,"March",5,-0.15455287322402,-0.0128794061020017,-1.43104512244463e-05,"elevated"
"963","10","5-1",2014-03-23 05:15:00,-0.620533333333301,-26.5172755311689,16.9271958303945,-11.4495,-10.8289666666667,0.000801266229245812,-0.0103594362735748,2014-03-23 05:04:00,2014-03-23,0.329263131690254,"Night",-12.9288317608563,0,453.299987792969,19.6399993896484,22.1930160522461,87.6920013427734,5,1,"March",5,-0.111881911754608,-0.00932349264621732,-1.03594362735748e-05,"elevated"
"964","10","5-1",2014-03-23 05:30:00,-0.75855,-16.9783157804102,13.1995263642604,-11.4117375,-10.6531875,0.00083635828923434,-0.00607985630631447,2014-03-23 05:19:00,2014-03-23,0.33100580527455,"Night",-7.26943988548303,0,446.200012207031,19.5599994659424,22.0880508422852,87.5475311279297,5,1,"March",5,-0.0656624481081963,-0.00547187067568302,-6.07985630631447e-06,"elevated"
"965","10","5-1",2014-03-23 05:45:00,-0.663316666666699,-23.0501355455415,15.7100331277005,-11.4764166666667,-10.8131,0.00100147444754839,-0.0164331737905741,2014-03-23 05:34:00,2014-03-23,0.343103025319655,"Night",-16.4089796108153,0,474.399993896484,19.5400009155273,22.1782932281494,87.1631622314453,5,1,"March",5,-0.1774782769382,-0.0147898564115167,-1.64331737905741e-05,"elevated"
"966","10","5-1",2014-03-23 06:00:00,-0.541469999999999,-28.6440327822427,15.9417178186417,-11.578375,-11.036905,0.00109693524427712,-0.0260964296758175,2014-03-23 05:49:00,2014-03-23,0.342414416903159,"Night",-23.7903101499989,0,514.299987792969,19.5400009155273,22.1446762084961,87.1626815795898,5,1,"March",5,-0.281841440498829,-0.0234867867082358,-2.60964296758175e-05,"elevated"
"967","10","5-1",2014-03-23 06:15:00,-1.2795566666667,-11.390584744959,14.9659152912197,-11.5522466666667,-10.27269,0.0008528774487786,-0.0166718307882547,2014-03-23 06:04:00,2014-03-23,0.33872328779124,"Night",-19.5477448865958,0.800000011920929,517.900024414062,19.5,22.1001014709473,87.2665481567383,5,1,"March",5,-0.180055772513151,-0.0150046477094292,-1.66718307882547e-05,"elevated"
"968","10","5-1",2014-03-23 06:30:00,-0.849260000000001,-31.7481567349934,28.0413671410335,-11.5138425,-10.6645825,0.00133422564249486,-0.0132274711504579,2014-03-23 06:19:00,2014-03-23,0.332087778586752,"Day",-9.913968619074,13.8000001907349,502.600006103516,19.4799995422363,22.0846138000488,87.5042114257812,5,1,"March",5,-0.142856688424945,-0.0119047240354121,-1.32274711504579e-05,"elevated"
"969","10","5-1",2014-03-23 06:45:00,-0.434190000000001,29.5535342744887,-12.8157080590291,-11.57238,-11.13819,0.00140046875458211,0.00164399505592883,2014-03-23 06:34:00,2014-03-23,0.34941290506281,"Day",1.17388913572683,41.4000015258789,486.200012207031,19.5799999237061,22.3013763427734,87.0246124267578,5,1,"March",5,0.0177551466040314,0.00147959555033595,1.64399505592883e-06,"elevated"
"1357","11","5-2",2014-03-23 08:00:00,-1.17934,-11.7681496015413,14.2482140206679,-12.05895,-10.87961,0.00711781764402986,0.0364312306046486,2014-03-23 07:50:00,2014-03-23,0.240515847619671,"Day",5.11831468950398,255.800003051758,439.200012207031,21.0599994659424,20.9577865600586,90.3039855957031,5,2,"March",5,0.393457290530205,0.0327881075441837,3.64312306046486e-05,"ambient"
