"FluxH2O","FluxCO2","datetime","date","VPDair","period","WUE","chamber","PAR","RefCO2","TAref","Tair_al","RH_al","campaign","day","month","flux_campaign","datetimeFM","id"
0.000682887563016266,-0.00815970916301012,2013-10-20 18:51:00,2013-10-20,1.24034283623882,"Night",-11.9488325822911,5,0,394.5,23.7199993133545,22.4516792297363,54.3589096069336,1,2,"October","1",2013-10-20 19:00:00,"1-2"
0.000683081452734768,0.0160876363515854,2014-03-22 06:35:00,2014-03-22,0.105122866075433,"Day",23.551563707633,11,47.5999984741211,528.400024414062,15.7799997329712,15.4013738632202,93.9926910400391,5,1,"March","5",2014-03-22 06:45:00,"5-1"
0.000683488789945841,-0.00121041876263916,2013-10-21 02:42:00,2013-10-21,0.301790864167986,"Night",-1.77094164592674,10,0,446.200012207031,13.1199998855591,15.5524826049805,82.9203186035156,1,2,"October","1",2013-10-21 02:45:00,"1-2"
0.000687175546772778,-0.00794737413525581,2013-12-07 20:35:00,2013-12-07,0.786317016472235,"Night",-11.5652749469615,3,0,403.899993896484,17.9200000762939,17.3988418579102,60.4319381713867,2,2,"December","2",2013-12-07 20:45:00,"2-2"
0.00068725342862308,0.00171681074425578,2013-10-19 03:11:00,2013-10-19,0.0767886082181676,"Night",2.49807519723173,9,0,443.899993896484,7.30000019073486,6.65472412109375,92.1512298583984,1,1,"October","1",2013-10-19 03:15:00,"1-1"
0.000687516119796783,-0.00692067667841911,2013-12-06 23:09:00,2013-12-06,0.365617373784577,"Night",-10.0662027829467,6,0,441.5,12.8999996185303,15.1652660369873,78.7872772216797,2,1,"December","2",2013-12-06 23:15:00,"2-1"
0.000688102678395808,-0.00377289415337145,2013-10-18 21:53:00,2013-10-18,0.229327324344272,"Night",-5.48303948208326,7,0,401.600006103516,10.9399995803833,10.3546829223633,81.762580871582,1,1,"October","1",2013-10-18 22:00:00,"1-1"
0.000688997854012996,-0.00420626951381564,2013-10-21 04:03:00,2013-10-21,0.115175474995067,"Night",-6.10490945554716,3,0,453.299987792969,12.1199998855591,11.3192844390869,91.4101715087891,1,2,"October","1",2013-10-21 04:15:00,"1-2"
0.000690111017320305,-0.012215057387948,2014-02-22 23:32:00,2014-02-22,0.545046657760067,"Night",-17.7001338645179,11,0,403.899993896484,20.1200008392334,19.5014381408691,75.9582366943359,4,1,"February","4",2014-02-22 23:45:00,"4-1"
0.000690753746312112,0.00145997619256377,2013-12-07 01:29:00,2013-12-07,0.356261273170182,"Night",2.11359865995442,10,0,439.200012207031,11.460000038147,13.8998870849609,77.5689239501953,2,1,"December","2",2013-12-07 01:30:00,"2-1"
0.000692010507918894,-0.0105487210676074,2014-03-23 18:04:00,2014-03-23,0.375423421980763,"Night",-15.2435851000744,10,5.80000019073486,406.299987792969,20.3999996185303,22.784122467041,86.4612884521484,5,2,"March","5",2014-03-23 18:15:00,"5-2"
0.00069321965565905,0.00578894931823015,2014-02-22 06:08:00,2014-02-22,0.333499842427543,"Day",8.35081531657747,4,46,429.799987792969,16.6399993896484,19.1486015319824,84.9629058837891,4,1,"February","4",2014-02-22 06:15:00,"4-1"
0.000693420588504523,-0.0136926108971238,2014-02-22 18:56:00,2014-02-22,0.911260447343566,"Night",-19.7464729546814,6,0,394.5,21.7199993133545,24.1002826690674,69.6441345214844,4,1,"February","4",2014-02-22 19:00:00,"4-1"
0.000693793117534369,0.00430002808570862,2013-12-06 21:58:00,2013-12-06,0.317023139979756,"Night",6.1978534768264,9,0,429.799987792969,13.9200000762939,13.0199689865112,78.8612976074219,2,1,"December","2",2013-12-06 22:00:00,"2-1"
0.000695573340635747,-0.00997152365744114,2014-03-24 01:50:00,2014-03-24,0.348009874130998,"Night",-14.3356898185995,11,0,425.100006103516,19.1200008392334,18.7006416320801,83.8636932373047,5,2,"March","5",2014-03-24 02:00:00,"5-2"
0.000695579336024821,-0.00582300359383225,2013-12-07 02:20:00,2013-12-07,0.152116949891946,"Night",-8.37144419371375,3,0,436.799987792969,10.5,10.1852207183838,87.7649383544922,2,1,"December","2",2013-12-07 02:30:00,"2-1"
0.000695883412845433,0.0420859828591347,2013-10-20 13:13:00,2013-10-20,2.75803413062984,"Day",60.478496946848,11,958,391,29.8600006103516,29.4999752044678,33.1041793823242,1,2,"October","1",2013-10-20 13:15:00,"1-2"
0.00069682375760749,-0.0108972312882543,2013-12-08 04:14:00,2013-12-08,0.299093313548004,"Night",-15.6384324863856,10,0,468.5,12.0600004196167,14.3996391296387,81.7685852050781,2,2,"December","2",2013-12-08 04:15:00,"2-2"
0.000698736403137445,-0.00743722775951028,2013-10-21 01:26:00,2013-10-21,0.221529609633866,"Night",-10.6438246613685,9,0,438,13.7399997711182,13.1489915847778,85.3527450561523,1,2,"October","1",2013-10-21 01:30:00,"1-2"
0.000698908232152462,0.00524128181859851,2013-12-07 04:59:00,2013-12-07,0.266411151645507,"Day",7.49924178522934,10,32.2000007629395,489.700012207031,9.19999980926514,11.7006483078003,80.6262969970703,2,1,"December","2",2013-12-07 05:00:00,"2-1"
0.000701097538694739,-0.0150535320863128,2014-03-22 23:35:00,2014-03-22,0.145528211588254,"Night",-21.4713805932603,11,0,442.700012207031,18.2999992370605,17.7550849914551,92.8396530151367,5,1,"March","5",2014-03-22 23:45:00,"5-1"
0.000702303950674832,-0.0227461494505405,2014-03-23 23:25:00,2014-03-23,0.464280687778506,"Night",-32.3878990409838,3,0,422.700012207031,17.9400005340576,17.6038017272949,76.9373626708984,5,2,"March","5",2014-03-23 23:30:00,"5-2"
0.000703482539393008,-0.0123014496639371,2013-12-07 03:41:00,2013-12-07,0.241367655223979,"Night",-17.4865031825115,8,0,489.700012207031,9.68000030517578,12.0987777709961,82.9026489257812,2,1,"December","2",2013-12-07 03:45:00,"2-1"
0.000703946512658149,-0.0064114648848772,2014-02-24 04:27:00,2014-02-24,0.19676814975913,"Night",-9.10788642260203,7,0,472.100006103516,18.5,17.6160297393799,90.2332916259766,4,2,"February","4",2014-02-24 04:30:00,"4-2"
0.000705133192241192,-0.00148045970126987,2013-10-21 02:49:00,2013-10-21,0.278176611103582,"Night",-2.09954618157228,4,0,445,13.1800003051758,15.2737007141113,83.9725799560547,1,2,"October","1",2013-10-21 03:00:00,"1-2"
0.000705259910319,-0.00382410269230604,2014-03-22 22:55:00,2014-03-22,0.211497338186486,"Night",-5.42226012900172,3,0,420.399993896484,18.5,18.0999755859375,89.8171691894531,5,1,"March","5",2014-03-22 23:00:00,"5-1"
0.000706853345036507,-0.0149487154558301,2014-03-23 21:46:00,2014-03-23,0.959455992137511,"Night",-21.1482559441776,8,0,399.200012207031,22,24.3915863037109,68.5915908813477,5,2,"March","5",2014-03-23 22:00:00,"5-2"
0.000706900318618864,0.0236061364412308,2013-12-07 04:05:00,2013-12-07,0.0940922147020426,"Night",33.3938687244508,3,0,524.900024414062,9.5,9.19841957092285,91.9132843017578,2,1,"December","2",2013-12-07 04:15:00,"2-1"
0.000707875355146825,-0.00261963391676545,2013-10-19 04:34:00,2013-10-19,0.193477822410977,"Night",-3.70069942076468,4,0,447.399993896484,6.51999998092651,9.04953193664551,83.2037048339844,1,1,"October","1",2013-10-19 04:45:00,"1-1"
0.00070825289003551,-0.00805778801441193,2014-01-18 22:18:00,2014-01-18,1.01252845706656,"Night",-11.3769927772662,3,0,402.799987792969,23.1599998474121,22.1733646392822,62.1059494018555,3,2,"January","3",2014-01-18 22:30:00,"3-2"
0.000708829436916858,-0.000663290382362902,2013-12-07 03:45:00,2013-12-07,0.130429579524354,"Night",-0.935754566356564,11,0,479.100006103516,9.77999973297119,9.1132116317749,88.7256546020508,2,1,"December","2",2013-12-07 03:45:00,"2-1"
0.000710413791239262,0.00637652119621634,2013-10-19 05:52:00,2013-10-19,0.176983828231307,"Day",8.97578464107939,6,73.5999984741211,440.299987792969,5.76000022888184,8.73841857910156,84.308967590332,1,1,"October","1",2013-10-19 06:00:00,"1-1"
0.00071169511647895,-0.00114111753646284,2013-12-08 03:59:00,2013-12-08,0.329275400828878,"Night",-1.60337974792974,10,0,460.299987792969,12.3999996185303,14.7672328948975,80.3997802734375,2,2,"December","2",2013-12-08 04:00:00,"2-2"
0.000711892789695412,0.00204593478702009,2014-02-23 06:17:00,2014-02-23,0.138511167976746,"Day",2.87393666101809,11,42.2000007629395,422.700012207031,17.9200000762939,16.6506328582764,92.6916351318359,4,1,"February","4",2014-02-23 06:30:00,"4-1"
0.000713435409124941,-0.00149980373680592,2013-10-20 23:11:00,2013-10-20,0.342167166644182,"Night",-2.10222778071177,9,0,425.100006103516,16.3400001525879,15.2434720993042,80.2473754882812,1,2,"October","1",2013-10-20 23:15:00,"1-2"
0.0007138253422454,-0.00667447643354535,2014-03-22 23:05:00,2014-03-22,0.160180348626401,"Night",-9.35029346611624,11,0,419.200012207031,18.5599994659424,18.0109272003174,92.2446136474609,5,1,"March","5",2014-03-22 23:15:00,"5-1"
0.000715113594196737,-0.00330846826545894,2013-12-07 02:05:00,2013-12-07,0.165095748706646,"Night",-4.626493318415,3,0,429.799987792969,10.8800001144409,10.4000091552734,86.9103393554688,2,1,"December","2",2013-12-07 02:15:00,"2-1"
0.000715308589860797,-0.000213160616112873,2014-02-24 06:12:00,2014-02-24,0.236524350762044,"Day",-0.297998121558075,7,37.4000015258789,459.100006103516,18.9599990844727,18.1509914398193,88.6486434936523,4,2,"February","4",2014-02-24 06:15:00,"4-2"
0.000718072755262256,-0.00776274362578988,2013-12-07 03:26:00,2013-12-07,0.257156982002004,"Night",-10.8105252133605,8,0,485,10.1000003814697,12.4453659057617,82.1949005126953,2,1,"December","2",2013-12-07 03:30:00,"2-1"
0.000718547671567649,0.00449049891903996,2013-12-06 21:23:00,2013-12-06,0.427438226452853,"Night",6.24940988152266,5,0,446.200012207031,13.2399997711182,12.5023593902588,70.5155181884766,2,1,"December","2",2013-12-06 21:30:00,"2-1"
0.000719174393452704,-0.0141998771578074,2014-03-22 19:45:00,2014-03-22,0.504461386207208,"Night",-19.7446923681957,7,0,408.600006103516,20.7000007629395,20.136604309082,78.6075439453125,5,1,"March","5",2014-03-22 19:45:00,"5-1"
0.000719843548722565,-0.0014442732790485,2013-10-19 04:08:00,2013-10-19,0.0891997330736492,"Night",-2.00637108106548,7,0,443.899993896484,6.15999984741211,6.18829822540283,90.5844879150391,1,1,"October","1",2013-10-19 04:15:00,"1-1"
0.000720669457223266,-0.00477221747860312,2013-10-19 03:33:00,2013-10-19,0.0731326093823002,"Night",-6.62192275636384,3,0,443.899993896484,7.01999998092651,6.4872670173645,92.4381637573242,1,1,"October","1",2013-10-19 03:45:00,"1-1"
0.000722813012544066,-0.00742537854239345,2013-10-21 04:08:00,2013-10-21,0.101588631452672,"Night",-10.2728899639736,7,0,449.700012207031,12.1400003433228,11.1499643325806,92.337890625,1,2,"October","1",2013-10-21 04:15:00,"1-2"
0.000725542602594942,-0.0165955126285553,2014-03-23 21:39:00,2014-03-23,1.01298261374813,"Night",-22.8732435134761,2,0,398.100006103516,22.0599994659424,24.5669631958008,67.1853332519531,5,2,"March","5",2014-03-23 21:45:00,"5-2"
0.000727295409888029,-0.00988033507019281,2013-10-19 00:34:00,2013-10-19,0.23574652072929,"Night",-13.5850370232832,4,0,425.100006103516,8.9399995803833,11.3712844848633,82.4784393310547,1,1,"October","1",2013-10-19 00:45:00,"1-1"
0.000728109152987599,-0.0118022002279758,2014-03-24 06:11:00,2014-03-24,0.391203400720737,"Night",-16.2093831392569,4,2.79999995231628,418,19.4799995422363,21.921012878418,85.1322937011719,5,2,"March","5",2014-03-24 06:15:00,"5-2"
0.000728701299522072,-0.00273780687712133,2013-10-19 01:04:00,2013-10-19,0.217785031298932,"Night",-3.75710442525209,4,0,433.299987792969,8.77999973297119,10.7734832763672,83.1576385498047,1,1,"October","1",2013-10-19 01:15:00,"1-1"
0.000728993967641145,-0.00567768979817629,2014-03-23 20:14:00,2014-03-23,0.776382511673669,"Night",-7.78839064546442,6,0,398.100006103516,22.3400001525879,24.7948398590088,75.1896743774414,5,2,"March","5",2014-03-23 20:15:00,"5-2"
0.000729660678189248,-0.00695855123922229,2014-02-22 23:07:00,2014-02-22,0.52637963720033,"Night",-9.53669485998736,3,0,402.799987792969,20.1800003051758,19.5724906921387,76.8838958740234,4,1,"February","4",2014-02-22 23:15:00,"4-1"
0.000729950028471649,-0.0199900362640619,2014-03-22 19:43:00,2014-03-22,0.519673822104816,"Night",-27.3854859707542,5,0,409.799987792969,21.0400009155273,20.1998920440674,78.0484924316406,5,1,"March","5",2014-03-22 19:45:00,"5-1"
0.000731140375137329,-0.000947172695305198,2013-10-19 04:01:00,2013-10-19,0.0631393603304413,"Night",-1.29547310956161,1,0,442.700012207031,6.92000007629395,6.50000762939453,93.4771881103516,1,1,"October","1",2013-10-19 04:15:00,"1-1"
0.000732375192455947,-0.00128584960475564,2013-10-19 05:22:00,2013-10-19,0.185229468140536,"Day",-1.75572523209541,6,13.8000001907349,446.200012207031,6.1399998664856,8.65140342712402,83.4808654785156,1,1,"October","1",2013-10-19 05:30:00,"1-1"
0.000733347260393202,-0.0141078978776932,2014-01-17 23:48:00,2014-01-17,0.362765308929787,"Night",-19.2376772091967,3,0,436.799987792969,18.1399993896484,17.1944885253906,81.5079956054688,3,1,"January","3",2014-01-18 00:00:00,"3-1"
0.000735199835617095,-0.00142747571226209,2013-10-19 02:07:00,2013-10-19,0.217475778618651,"Night",-1.94161592958455,6,0,440.299987792969,7.57999992370605,10.5031471252441,82.8757019042969,1,1,"October","1",2013-10-19 02:15:00,"1-1"
0.000735502049792558,-0.00769382668659091,2013-10-19 02:21:00,2013-10-19,0.107572479701251,"Night",-10.4606461515109,5,0,448.600006103516,8.19999980926514,7.33971118927002,89.5099334716797,1,1,"October","1",2013-10-19 02:30:00,"1-1"
0.000736133602913469,-0.0065565537661314,2014-02-22 21:07:00,2014-02-22,0.588455366160396,"Night",-8.90674429231579,3,0,400.399993896484,20.7999992370605,20.100154876709,74.9893341064453,4,1,"February","4",2014-02-22 21:15:00,"4-1"
0.000736397632863373,-0.0102112730965018,2014-01-17 21:36:00,2014-01-17,0.470980395830968,"Night",-13.8665208045235,5,0,408.600006103516,20.4799995422363,19.6532726287842,79.4202499389648,3,1,"January","3",2014-01-17 21:45:00,"3-1"
0.000736843212507665,-0.0045244013890624,2013-10-19 01:23:00,2013-10-19,0.105812248950954,"Night",-6.14024980112759,7,0,440.299987792969,8.18000030517578,7.44697856903076,89.7570648193359,1,1,"October","1",2013-10-19 01:30:00,"1-1"
0.000737766909878701,0.000749756582081318,2014-02-23 21:47:00,2014-02-23,0.283990228730258,"Night",1.0162513011116,11,0,439.200012207031,18.6599998474121,18.0000305175781,86.2407379150391,4,2,"February","4",2014-02-23 22:00:00,"4-2"
0.000737861031666398,0.00651837000623345,2013-12-08 04:29:00,2013-12-08,0.305543694227711,"Night",8.83414318752171,10,0,475.600006103516,12.039999961853,14.4949550628662,81.4898376464844,2,2,"December","2",2013-12-08 04:30:00,"2-2"
0.000738060451112688,-0.00684111705049872,2013-10-20 22:23:00,2013-10-20,0.337845586978898,"Night",-9.26904705459447,7,0,420.399993896484,15.9799995422363,15.0597858428955,80.2651214599609,1,2,"October","1",2013-10-20 22:30:00,"1-2"
0.000739214301574975,0.00294944527558982,2013-12-08 03:58:00,2013-12-08,0.153703534041199,"Night",3.9899732314509,9,0,460.299987792969,12.3999996185303,11.7921342849731,88.8898773193359,2,2,"December","2",2013-12-08 04:00:00,"2-2"
0.000740115472581238,0.00519539089873433,2013-12-08 01:54:00,2013-12-08,0.34388958864507,"Night",7.01970312904662,6,0,460.299987792969,13.5600004196167,15.8510398864746,80.90625,2,2,"December","2",2013-12-08 02:00:00,"2-2"
0.000742230680771172,-0.0129913780838251,2014-03-23 21:15:00,2014-03-23,0.692247817183171,"Night",-17.5031542354557,7,0,398.100006103516,21.8999996185303,21.264720916748,72.6138916015625,5,2,"March","5",2014-03-23 21:15:00,"5-2"
0.00074379361467436,-0.0472364686429501,2014-02-24 05:23:00,2014-02-24,0.390721351844536,"Night",-63.507494163728,4,0,450.899993896484,18.5200004577637,20.9221820831299,84.2141876220703,4,2,"February","4",2014-02-24 05:30:00,"4-2"
0.000747439626138657,0.0240497272461653,2013-10-20 13:37:00,2013-10-20,3.44681594001099,"Day",32.1761469490297,6,936.599975585938,391,30.0599994659424,32.6251525878906,30.0187950134277,1,2,"October","1",2013-10-20 13:45:00,"1-2"
0.000747489102650434,-0.0100140459835529,2014-03-23 05:29:00,2014-03-23,0.306785238303804,"Night",-13.3969123403208,6,0,460.299987792969,19.5200004577637,22.0605735778809,88.4393768310547,5,1,"March","5",2014-03-23 05:30:00,"5-1"
0.000747965124901384,-0.000180314542376436,2013-10-18 21:36:00,2013-10-18,0.363227700060325,"Night",-0.24107346234921,5,0,399.200012207031,11.4799995422363,11.0984334945679,72.5104064941406,1,1,"October","1",2013-10-18 21:45:00,"1-1"
0.000748268212191761,-0.0145426318049431,2014-02-23 02:37:00,2014-02-23,0.369765386867709,"Night",-19.4350522553218,3,0,405.100006103516,18.8999996185303,18.0977725982666,82.1946716308594,4,1,"February","4",2014-02-23 02:45:00,"4-1"
0.000748789869248867,-0.0106758140027523,2014-02-22 21:02:00,2014-02-22,0.591503877522984,"Night",-14.2574231318882,11,0,401.600006103516,20.8199996948242,20.1044082641602,74.8663787841797,4,1,"February","4",2014-02-22 21:15:00,"4-1"
0.000749529164750129,-0.0044908937998116,2013-12-08 03:18:00,2013-12-08,0.220908739734922,"Night",-5.9916198208361,1,0,443.899993896484,12.7200002670288,12.1445026397705,84.39892578125,2,2,"December","2",2013-12-08 03:30:00,"2-2"
0.00075062271207571,-0.0106400232762098,2014-01-17 23:51:00,2014-01-17,0.384411224262134,"Night",-14.1749285027451,5,0,436.799987792969,18.1399993896484,17.1888732910156,80.3976287841797,3,1,"January","3",2014-01-18 00:00:00,"3-1"
0.000753137515857816,-0.0102150468155742,2013-10-20 18:43:00,2013-10-20,1.42088433607463,"Night",-13.5633222359656,11,0,394.5,23.7199993133545,23.2168712615967,50.0831336975098,1,2,"October","1",2013-10-20 18:45:00,"1-2"
0.000754122447688133,NA,2014-03-23 05:41:00,2014-03-23,0.339890225258744,"Night",NA,4,0,506.100006103516,19.5599994659424,22.1693725585938,87.2764587402344,5,1,"March","5",2014-03-23 05:45:00,"5-1"
0.000754133448936045,0.0966155007481575,2013-10-19 07:58:00,2013-10-19,0.427228375879707,"Day",128.114594153681,11,943,413.299987792969,14.7399997711182,14.1031112670898,73.4530792236328,1,1,"October","1",2013-10-19 08:00:00,"1-1"
0.000754656735807657,-0.0148736955597997,2014-03-24 03:00:00,2014-03-24,0.206820202959137,"Night",-19.7092199062947,7,0,438,18.6800003051758,18.1502876281738,90.0737762451172,5,2,"March","5",2014-03-24 03:00:00,"5-2"
0.000757012108806521,-0.00770380673930049,2013-10-18 23:11:00,2013-10-18,0.162029411444394,"Night",-10.1765964502814,9,0,407.5,9.60000038146973,9.22082233428955,86.0954742431641,1,1,"October","1",2013-10-18 23:15:00,"1-1"
0.000758114736527205,-0.00488416710868478,2013-10-21 03:56:00,2013-10-21,0.106111179520603,"Night",-6.44251704043945,9,0,454.399993896484,12.2200002670288,11.149923324585,91.9967651367188,1,2,"October","1",2013-10-21 04:00:00,"1-2"
0.000758375623263419,-0.00475586345419288,2014-01-17 23:11:00,2014-01-17,0.331232790241473,"Night",-6.27111857014548,9,0,426.299987792969,18.7399997711182,17.8266410827637,83.7758102416992,3,1,"January","3",2014-01-17 23:15:00,"3-1"
0.000758673413656652,-0.00135376479011029,2013-10-21 03:26:00,2013-10-21,0.0779661670946017,"Night",-1.78438411804286,9,0,441.5,12.8800001144409,11.890528678894,94.40087890625,1,2,"October","1",2013-10-21 03:30:00,"1-2"
0.000759702117647976,-0.00691995583474636,2014-03-23 23:53:00,2014-03-23,0.437416635516824,"Night",-9.10877523439111,1,0,423.899993896484,18.0799999237061,17.5577144622803,78.2085418701172,5,2,"March","5",2014-03-24 00:00:00,"5-2"
0.000760068243835121,-0.0150573812425137,2014-03-23 23:58:00,2014-03-23,0.416772359954788,"Night",-19.8105648599891,5,0,421.600006103516,18.1800003051758,17.6435832977295,79.3491592407227,5,2,"March","5",2014-03-24 00:00:00,"5-2"
0.000760655850172043,-0.0111462734639645,2014-03-23 22:33:00,2014-03-23,0.59773724772519,"Night",-14.6535038959385,9,0,403.899993896484,19.9400005340576,19.4702930450439,73.5829925537109,5,2,"March","5",2014-03-23 22:45:00,"5-2"
0.000761661736760288,-0.0050439708866179,2013-10-21 00:57:00,2013-10-21,0.331509297003028,"Night",-6.62232411473408,10,0,433.299987792969,14,16.4514236450195,82.2853240966797,1,2,"October","1",2013-10-21 01:00:00,"1-2"
0.000763171236030757,0.00315247685648501,2014-03-23 17:14:00,2014-03-23,0.414548465620753,"Day",4.13075953030017,6,119.400001525879,403.899993896484,21.5599994659424,23.9856033325195,86.0952301025391,5,2,"March","5",2014-03-23 17:15:00,"5-2"
0.000763289630413055,-0.00839601550251245,2013-12-07 19:48:00,2013-12-07,1.01483630329199,"Night",-10.999776713813,1,0,399.200012207031,19.2999992370605,18.400032043457,52.0507278442383,2,2,"December","2",2013-12-07 20:00:00,"2-2"
0.0007634122739546,-0.0063584535382688,2013-10-18 23:37:00,2013-10-18,0.25757186981548,"Night",-8.32899044880557,6,0,407.5,9.52000045776367,11.9783773422241,81.6094360351562,1,1,"October","1",2013-10-18 23:45:00,"1-1"
0.000764922879170626,-0.00228858087211847,2013-10-21 02:22:00,2013-10-21,0.266311276102209,"Night",-2.99191060228174,6,0,449.700012207031,12.8599996566772,15.2507152557373,84.6335372924805,1,2,"October","1",2013-10-21 02:30:00,"1-2"
0.000766239652875811,-0.00047060233191587,2013-10-19 04:11:00,2013-10-19,0.0783801727369157,"Night",-0.614171206292483,9,0,443.899993896484,6.15999984741211,6.20695543289185,91.7372131347656,1,1,"October","1",2013-10-19 04:15:00,"1-1"
0.000766956713050604,-0.00290858885273337,2013-12-07 01:09:00,2013-12-07,0.335442299970014,"Night",-3.79237680985193,6,0,431,11.8599996566772,14.1578931808472,79.2303314208984,2,1,"December","2",2013-12-07 01:15:00,"2-1"
0.000767125457059592,-0.0128252282738686,2013-12-07 03:21:00,2013-12-07,0.266569734945628,"Night",-16.7185538634423,4,0,454.399993896484,10.0600004196167,12.4885711669922,81.5954895019531,2,1,"December","2",2013-12-07 03:30:00,"2-1"
0.000768307014368474,-0.00083505769725889,2013-12-07 02:59:00,2013-12-07,0.306435509540856,"Night",-1.08688022059161,10,0,435.700012207031,10.4399995803833,12.8464679718018,79.3339233398438,2,1,"December","2",2013-12-07 03:00:00,"2-1"
0.00076854758663103,-0.00497250398620963,2014-03-23 01:49:00,2014-03-23,0.3279136428602,"Night",-6.47000143219091,10,0,449.700012207031,19.2199993133545,21.8333511352539,87.4707946777344,5,1,"March","5",2014-03-23 02:00:00,"5-1"
0.000768755679018795,-0.00297622126527131,2013-12-07 03:05:00,2013-12-07,0.122897493838893,"Night",-3.87147873700266,3,0,436.799987792969,10.5,9.82685661315918,89.8748779296875,2,1,"December","2",2013-12-07 03:15:00,"2-1"
0.000769525184296072,0.00538120372220874,2014-03-23 04:26:00,2014-03-23,0.339562767503642,"Night",6.99288838367419,4,0,456.799987792969,19.7399997711182,22.3875770568848,87.456298828125,5,1,"March","5",2014-03-23 04:30:00,"5-1"
0.000771035323850811,-0.00364840659312904,2013-10-21 01:59:00,2013-10-21,0.25896968375285,"Night",-4.73182807618679,12,0,449.700012207031,12.960000038147,15.5256834030151,85.3185577392578,1,2,"October","1",2013-10-21 02:00:00,"1-2"
0.000771570194046944,0.0108675761148334,2014-03-22 06:28:00,2014-03-22,0.0928941925009335,"Day",14.0850128720397,5,27.2000007629395,526.099975585938,15.539999961853,15.298849105835,94.6564483642578,5,1,"March","5",2014-03-22 06:30:00,"5-1"
0.000772606872487813,-0.00350807933136821,2013-10-21 05:37:00,2013-10-21,0.232876514024435,"Day",-4.54057484639258,6,26.3999996185303,476.799987792969,11.4200000762939,13.9708023071289,85.4048843383789,1,2,"October","1",2013-10-21 05:45:00,"1-2"
0.000773347681388259,-0.0188466031104326,2013-12-08 04:11:00,2013-12-08,0.25980138707882,"Night",-24.37015531824,8,0,468.5,12.0600004196167,14.3779859542847,84.1414489746094,2,2,"December","2",2013-12-08 04:15:00,"2-2"
0.000773438368923962,-0.00157296832185239,2014-03-22 22:44:00,2014-03-22,0.334680498739091,"Night",-2.03373453535899,6,0,421.600006103516,18.7000007629395,21.2149085998535,86.7191619873047,5,1,"March","5",2014-03-22 22:45:00,"5-1"
0.000774819753132761,-0.0130247445777059,2013-12-07 04:20:00,2013-12-07,0.0747494661011445,"Night",-16.8100316558065,3,0,481.5,9.34000015258789,8.90014266967773,93.4449768066406,2,1,"December","2",2013-12-07 04:30:00,"2-1"
0.000776123546529561,-0.014673856087029,2014-03-24 00:28:00,2014-03-24,0.358610311514622,"Night",-18.9065982505532,5,0,425.100006103516,17.8199996948242,17.230037689209,81.7608642578125,5,2,"March","5",2014-03-24 00:30:00,"5-2"
0.000776899629272521,-0.00554836168885231,2013-10-18 20:33:00,2013-10-18,0.468849716939155,"Night",-7.14167117578332,3,0,398.100006103516,14.2799997329712,13.3743858337402,69.4530181884766,1,1,"October","1",2013-10-18 20:45:00,"1-1"
0.00077707931632176,-0.00214915489777923,2013-12-07 02:58:00,2013-12-07,0.158858269587647,"Night",-2.76568279793119,9,0,435.700012207031,10.4399995803833,9.83417987823486,86.9186172485352,2,1,"December","2",2013-12-07 03:00:00,"2-1"
0.000778238521888852,-0.00682398909702897,2013-10-21 04:24:00,2013-10-21,0.242013154224379,"Night",-8.76850593371626,8,0,450.899993896484,11.9200000762939,14.4909057617188,85.3347473144531,1,2,"October","1",2013-10-21 04:30:00,"1-2"
0.000779146037530154,-0.00648110685870051,2013-10-20 21:28:00,2013-10-20,0.584055635609181,"Night",-8.31821833971618,11,0,412.200012207031,17.9799995422363,17.3102054595947,70.4447937011719,1,2,"October","1",2013-10-20 21:30:00,"1-2"
0.000779725203756243,-0.000884039793163538,2013-12-08 04:26:00,2013-12-08,0.267804398641997,"Night",-1.13378378549875,8,0,475.600006103516,12.039999961853,14.3942642211914,83.6701431274414,2,2,"December","2",2013-12-08 04:30:00,"2-2"
0.000780922942794859,0.0177009217441082,2013-12-07 05:09:00,2013-12-07,0.249877347758212,"Day",22.6666688530856,6,65.4000015258789,524.900024414062,9.34000015258789,11.9311637878418,82.1031723022461,2,1,"December","2",2013-12-07 05:15:00,"2-1"
0.000781550363171846,-0.0109983421862125,2014-02-22 21:17:00,2014-02-22,0.625830334455485,"Night",-14.0724676290557,11,0,401.600006103516,20.7600002288818,20.1125526428223,73.4212036132812,4,1,"February","4",2014-02-22 21:30:00,"4-1"
0.000781577022280544,-0.00760058360174298,2013-10-21 04:29:00,2013-10-21,0.2412270426305,"Night",-9.72467637234963,12,0,450.899993896484,11.9200000762939,14.4593896865845,85.3525695800781,1,2,"October","1",2013-10-21 04:30:00,"1-2"
0.000782104267273098,-0.00487495074048638,2013-10-18 20:03:00,2013-10-18,0.589791288954616,"Night",-6.23312126589399,3,0,394.5,15.1999998092651,14.6133823394775,64.5421600341797,1,1,"October","1",2013-10-18 20:15:00,"1-1"
0.000782291928771883,-0.00847625732421875,2014-03-24 06:04:00,2014-03-24,0.471590432981282,"Night",-10.83515886138,10,0,415.700012207031,19.7600002288818,22.0357475280762,82.2021026611328,5,2,"March","5",2014-03-24 06:15:00,"5-2"
0.000782532966695726,-0.0136436633765697,2013-10-21 01:19:00,2013-10-21,0.299286842100207,"Night",-17.4352569888277,4,0,438,13.960000038147,16.2065448760986,83.7557220458984,1,2,"October","1",2013-10-21 01:30:00,"1-2"
